department,course_id,course_name,quality,num_of_reviews,distribs,layup
ASCL,ASCL080.04,Lu Xun and Hu Shi,0,0,"NW, LIT",0
ASCL,ASCL080.05,Regional Identity in Modern Chinese Literature,0,0,"NW, LIT",0
ASCL,ASCL080.06,Chinese Calligraphy and Manuscript Culture: Orchid Pavillion,0,0,"NW, ART",0
ASCL,ASCL080.07,The History of Development in Asia,0,0,"INT, SOC, NW",0
ASCL,ASCL080.08,Imperialism in Modern East Asia,1,3,"INT, SOC, NW",0
ASCL,ASCL089,Independent Research,0,0,,0
ASCL,ASCL090,Honors Thesis I,0,0,,0
ASCL,ASCL091,Honors Thesis II,0,0,,0
ARTH,ARTH001,Bodies and Buildings: Introduction to the History of Art in the Ancient World and the Middle Ages,78,30,"ART, W",-3
ARTH,ARTH002,Introduction to the History of Art II,65,18,"ART, W",-1
ARTH,ARTH004,Introduction to World Architecture,23,4,ART,-2
ARTH,ARTH005,Introduction to Contemporary Art,4,-2,"ART, W",-7
ARTH,ARTH007.02,Paris in the 19th Century,4,3,"ART, W",5
ARTH,ARTH007.05,Pompeii-Antique & Modern,7,1,"ART, W",2
ARTH,ARTH007.08,Seven Wonders of the Ancient World and their Modern Successors,0,0,,0
ARTH,ARTH007.10,Egyptomania,2,0,ART,2
ARTH,ARTH007,Art History First Year Seminars,1,1,,2
ARTH,ARTH010.01,The Art of Ancient Egypt and the Ancient Near East,1,0,"ART, NW",1
ARTH,ARTH010.02,Art and Archaeology of Israel,0,0,,0
ARTH,ARTH010.03,Art in Egypt,0,2,"ART, NW",0
ARTH,ARTH010,Foreign Study I,0,0,,1
ARTH,ARTH011.01,"Art in Ancient Greece: Temples, Gods, Heroes",4,3,"ART, W",1
ARTH,ARTH011.02,Alexander to Cleopatra: Art in an Unsettled World,0,0,"ART, W",0
ARTH,ARTH011,Foreign Study II,0,0,"ART, W",1
ARTH,ARTH012.01,Roman Art,2,1,"ART, W",0
ARTH,ARTH012.02,Roman Architecture,0,0,"ART, W",0
ARTH,ARTH012,Foreign Study III,0,0,,1
ARTH,ARTH013.01,Early Medieval Art,0,0,"ART, W",0
ARTH,ARTH013,Early Christian Art,0,1,,2
ARTH,ARTH014,Byzantine Art,0,0,,0
ARTH,ARTH015.01,Gothic Art and Architecture,0,1,"ART, W",0
ARTH,ARTH016.01,Velazquez and the Spanish Baroque,0,0,,0
ARTH,ARTH016.02,Women in Art,0,0,,0
ARTH,ARTH016.03,Contemporary Architecture,0,1,,0
ARTH,ARTH016.16,Two Thousand Years of Korean Painting,0,0,"ART, NW",0
ARTH,ARTH016.17,Rembrandt,0,1,,1
ARTH,ARTH016.18,Duchamp,0,0,,0
ARTH,ARTH016.19,"Satire: Art, Politics & Critique",1,3,,3
ARTH,ARTH016.20,Art & Money,0,1,ART,0
ARTH,ARTH016.21,Reform and Response in Sixteenth-century Northern Europe,0,0,"ART, W",0
ARTH,ARTH016.22,Unmaking History: Contemporary Art in the Middle East,2,2,"ART, NW",1
ARTH,ARTH016.23,Aesthetics of the Digital,0,0,"INT, ART",0
ARTH,ARTH016.24,The Arts of War,0,0,"INT, ART",0
ARTH,ARTH016.25,East Meets West,0,1,"ART, NW",0
ARTH,ARTH017.01,Rome: The Eternal City,2,1,"ART, W",-1
ARTH,ARTH017.02,"Cities of the Biblical World, An Archaeological Approach",0,0,"ART, W, NW",0
ARTH,ARTH017.03,The Architecture of Late Antiquity,0,0,,0
ARTH,ARTH017.04,Vision and Reality: The Art of Northern Europe in the Fifteenth Century,0,0,,0
ARTH,ARTH017.05,"Castles, Cloisters, Cathedrals",2,1,"ART, W",0
ARTH,ARTH017.06,The Arts of the Middle Ages,0,0,"ART, W",0
ARTH,ARTH017.08,Ancient Art and Myth,0,0,"ART, W",0
ARTH,ARTH017.09,Italian Renaissance Architecture,0,0,,0
ARTH,ARTH017.11,Art and Archaeology of Israel,0,0,,0
ARTH,ARTH017.12,African Art (Survey),0,0,,0
ARTH,ARTH017.13,Arts of South Asia,1,1,,0
ARTH,ARTH017.14,"Art and Industry: The Visual and Material Culture of South Asia, 1800 to present",0,0,"INT, ART",0
ARTH,ARTH017.15,De-Centering the Renaissance,0,2,,0
ARTH,ARTH017.16,Food and Art: A Global History,1,1,"INT, ART, NW",-4
ARTH,ARTH017.17,The Ideal City,1,2,ART,0
ARTH,ARTH018.01,Ancient Art and Myth,0,-1,"ART, W",-1
ARTH,ARTH020.01,Michelangelo,0,0,,0
ARTH,ARTH020.02,"Lifelikeness, and Artifice, the High Renaissance and Mannerism",0,0,,0
ARTH,ARTH020.03,Southern Baroque Art,0,0,,0
ARTH,ARTH020,The Art of Ancient Egypt and the Ancient Near East,18,3,"ART, NW",0
ARTH,ARTH021.01,Northern Renaissance Art,0,0,,0
ARTH,ARTH021.02,Northern Baroque Art,0,0,,0
ARTH,ARTH021.03,Rembrandt,0,0,,0
ARTH,ARTH021,"Art in Ancient Greece: Temples, Gods, Heroes",8,3,,2
ARTH,ARTH022.01,Velazquez and the Spanish Baroque,0,0,,0
ARTH,ARTH022,Art in the Hellenistic era: from Alexander to Cleopatra,11,4,"ART, W",0
ARTH,ARTH023.01,Euro Art-Age of Revolution,0,0,"ART, W",0
ARTH,ARTH025,Roman Art,9,2,"ART, W",1
ARTH,ARTH026.01,Foreign Study I,0,0,ART,0
ARTH,ARTH026.02,Foreign Study II,0,0,"ART, W",0
ARTH,ARTH026.03,Foreign Study III,0,0,ART,0
ARTH,ARTH026.05,FSP: Early Modern Art Rome,0,0,"ART, W",0
ARTH,ARTH027.01,The Ideal City,0,0,ART,0
ARTH,ARTH027.02,Living Stone: Sculpture in Early Modern Italy,1,0,"ART, W",0
ARTH,ARTH027.03,Building Boom: Architecture and Urbanism in Early Modern Italy,3,2,"ART, W",1
ARTH,ARTH028.01,The Global Renaissance,0,0,"INT, ART, W",2
ARTH,ARTH028.02,Going for Baroque,0,0,"ART, W",0
ARTH,ARTH028.03,Vision and Reality: The Art of Northern Europe in the Fifteenth Century,0,0,,0
ARTH,ARTH028.04,Reform and Response in Sixteenth-century Northern Europe,0,0,,0
ARTH,ARTH028.05,Art & Society in the Age of the Rococo,0,1,"ART, W",1
ARTH,ARTH028.06,European Art in the Age of Revolution (1750-1850),0,0,"ART, W",0
ARTH,ARTH028.07,Art Writing and Writers on Art,0,1,,0
ARTH,ARTH028.08,Italian Art from Renaissance to Baroque: Crisis and Invention,1,-2,"ART, W",-3
ARTH,ARTH028.09,Art on the Move: Renaissance Italy and the Islamic World,2,2,"ART, W",-1
ARTH,ARTH028.10,Fashion in Art,0,-1,ART,-1
ARTH,ARTH030,Early Christian Art,1,2,,1
ARTH,ARTH031.01,Arts of South Asia,3,-2,,-2
ARTH,ARTH031.02,"Art and Industry: The Visual and Material Culture of South Asia, 1800 to present",0,0,,0
ARTH,ARTH031,Byzantine Art,2,1,,1
ARTH,ARTH032.01,Two Thousand Years of Korean Painting,0,0,,0
ARTH,ARTH032.11,Introduction to Korean Art,0,0,,0
ARTH,ARTH032.21,Sacred Art and Architecture of Japan,2,2,"ART, NW",1
ARTH,ARTH032.22,The Japanese Painting Tradition,0,0,,0
ARTH,ARTH032,Early Medieval Art,3,2,,1
ARTH,ARTH033.01,African Art (Survey),0,0,,0
ARTH,ARTH033,Gothic Art and Architecture,2,1,"ART, W",1
ARTH,ARTH034,"Castles, Cloisters, Cathedrals",0,0,"ART, W",0
ARTH,ARTH035,Islamic Architecture,2,0,"ART, NW",1
ARTH,ARTH036,"Italian Medieval Art and Architecture, 1200-1400",10,1,,1
ARTH,ARTH038.01,Sacred Architecture of Asia,7,5,"NW, INT, ART",1
ARTH,ARTH038.02,Contemporary Arts of Asia,0,0,,0
ARTH,ARTH038.03,East Meets West,1,3,"ART, NW",2
ARTH,ARTH038.04,Food & Art: A Global History,1,0,,-2
ARTH,ARTH040.01,American Art and Identity,1,2,"ART, CI",-1
ARTH,ARTH040.02,The American Century: Modern Art in the United States,0,0,"ART, CI",0
ARTH,ARTH040.03,Twentieth Century Art from Latin America,0,0,"ART, CI",0
ARTH,ARTH040.04,Mexicanidad: Constructing and Dismantling Mexican National Identity,0,0,"ART, CI",0
ARTH,ARTH040.05,Latinx Art & Activist Print Media,0,0,"ART, CI",0
ARTH,ARTH040,"Florence 1400-1450: Culture, Politics, Society",11,1,,1
ARTH,ARTH041.01,Modernism and Modernity: Art in late nineteenth-century France,4,4,"ART, W",2
ARTH,ARTH041.02,"Twentieth Century Art in Europe, 1900-1945",1,1,"ART, W",0
ARTH,ARTH041.03,European Art 1750-1850,0,0,"ART, W",0
ARTH,ARTH041.04,European Art: 1850-1900,0,0,"ART, W",0
ARTH,ARTH041,"Italian Visual Culture, 1450-1500",17,5,,1
ARTH,ARTH042.01,Unmaking History: Contemporary Art in the Middle East,0,0,"ART, NW",0
ARTH,ARTH042,"Lifelikeness, and Artifice, the High Renaissance and Mannerism",5,1,"ART, W",1
ARTH,ARTH043,Northern Renaissance Art,0,0,,1
ARTH,ARTH044,Italian Renaissance Architecture,0,0,,0
ARTH,ARTH045,Southern Baroque Art,3,2,"ART, W",1
ARTH,ARTH046,Northern Baroque Art,16,5,,1
ARTH,ARTH047.01,Building America: An Architectural and Social History,0,0,"ART, W",0
ARTH,ARTH047.02,Modern Architecture,0,0,"ART, W",0
ARTH,ARTH047.03,Contemporary Architecture,4,4,ART,-3
ARTH,ARTH048.02,Histories of Photography,0,2,"ART, W",0
ARTH,ARTH048.03,The Arts of War,0,0,"INT, ART",0
ARTH,ARTH048.04,Women in Art,0,0,,0
ARTH,ARTH048.05,"Satire: Art, Politics & Critique",5,5,"ART, W",6
ARTH,ARTH048.06,Borderlands Art & Theory,0,0,"ART, CI",0
ARTH,ARTH048.07,Michelangelo’s Modernism,0,0,"ART, W",0
ARTH,ARTH048.08,The Photographic Medium,1,2,"ART, W",1
ARTH,ARTH048,Art & Society in the Age of the Rococo,3,2,"ART, W",2
ARTH,ARTH049,European Art in the Age of Revolution (1750-1850),0,2,"ART, W",1
ARTH,ARTH050,Romanticism,9,4,"ART, W",2
ARTH,ARTH051,"Realism, Impressionism and Post-Impressionism",11,2,,2
ARTH,ARTH052,Building America: An Architectural and Social History,44,19,"ART, W",1
ARTH,ARTH053,"Twentieth Century Art in Europe, 1900-1945",14,4,,1
ARTH,ARTH054,The First Crisis of Modernism: Painting and Sculpture 1914-1945,10,1,,1
ARTH,ARTH055,Late and Post-Modernism: Art from 1945 to the Present,8,3,,1
ARTH,ARTH059,Modern Architecture,38,8,"ART, W",1
ARTH,ARTH060,The Arts of China,13,3,,1
ARTH,ARTH061.71,Italian Renaissance Architecture,2,0,"ART, W",-3
ARTH,ARTH061,Introduction to Korean Art,0,0,,1
ARTH,ARTH062.02,Modern and Contemporary Korean Art,0,0,,0
ARTH,ARTH062.03,Japanese Prints,0,1,,1
ARTH,ARTH062.20,Modern and Contemporary Korean Art,1,1,"ART, NW",0
ARTH,ARTH062.30,Japanese Prints,3,1,"ART, NW",-3
ARTH,ARTH062.71,Islamic Architecture,2,2,"ART, NW",-1
ARTH,ARTH062.81,"Women, Gender, and Art in East Asia",2,3,"ART, NW",0
ARTH,ARTH062,Sacred Architecture of Asia,0,1,"INT, ART, NW",0
ARTH,ARTH063.01,Mexican Muralism,1,1,"ART, CI",0
ARTH,ARTH063.12,When Media Were New,0,0,,0
ARTH,ARTH063.13,Bad Art!,1,4,"ART, W",0
ARTH,ARTH063.23,Global Contemporary Art,0,0,"ART, CI",0
ARTH,ARTH063.71,Art & Money,3,3,ART,0
ARTH,ARTH063.72,Aesthetics of the Digital,0,0,"INT, ART",-1
ARTH,ARTH063.73,Art in the Age of Climate Change,0,1,"ART, W",1
ARTH,ARTH063,Sacred Art and Architecture of Japan,5,8,"ART, NW",5
ARTH,ARTH064,The Japanese Painting Tradition,1,1,,1
ARTH,ARTH065,Japanese Prints,4,5,,3
ARTH,ARTH066,The Camera in Nineteenth-Century Asia,0,0,,1
ARTH,ARTH067,Contemporary Arts of Asia,5,1,"ART, NW",1
ARTH,ARTH068,Modern and Contemporary Korean Art,0,0,"ART, NW",1
ARTH,ARTH070,American Art and Identity,1,1,"ART, CI",2
ARTH,ARTH071,"The ""American Century"": Modern Art in the United States",0,0,,1
ARTH,ARTH072,Mexican Muralism,0,0,,1
ARTH,ARTH075,Twentieth Century Art from Latin America,0,0,,1
ARTH,ARTH076,Mexicanidad: Constructing and Dismantling Mexican National Identity,0,0,"ART, CI",1
ARTH,ARTH080.01,Ideals of Physical Beauty: Gender and the Body in Ancient Art,0,0,"ART, W",0
ARTH,ARTH080.02,Advanced Seminar: Domes,0,0,"ART, W",0
ARTH,ARTH081.02,Advanced Seminar: History of Museums and Collecting,0,0,"ART, W",0
ARTH,ARTH081.03,The Viral Image,0,0,"ART, W",0
ARTH,ARTH082.01,Arts and Culture of Korea’s Last Dynasty,0,0,"INT, ART, NW",0
ARTH,ARTH082.02,The Camera in Nineteenth-Century Asia,0,0,,0
ARTH,ARTH083.02,"Contemporary Art: Disaster, War and the Ethics of Witnessing",0,0,,0
ARTH,ARTH083.03,"Modern Art, Spectacle, and Strategies of Resistance",0,0,"ART, W",0
ARTH,ARTH083.04,"Contemporary Art: Disaster, War and the Ethics of Witnessing",0,0,ART,0
ARTH,ARTH083.05,Advanced Seminar: Art and the Law,0,0,ART,0
ARTH,ARTH084.02,Ideals of Physical Beauty: Gender and the Body in Ancient Art,0,0,"ART, W",0
ARTH,ARTH085,Senior Seminar in Art Historical Theory and Method,1,1,,1
ARTH,ARTH086,Senior Seminar in Art Historical Theory and Method,6,1,,1
ARTH,ARTH089.01,Senior Seminar in Art Historical Theory and Method,0,0,ART,0
ARTH,ARTH089.02,Senior Seminar in Art Historical Theory and Method,0,0,,0
ARTH,ARTH089.03,Senior Seminar in Art Historical Theory and Method,0,0,ART,0
ARTH,ARTH089.04,Senior Seminar in Art Historical Theory and Method,0,0,ART,0
ARTH,ARTH089.05,Senior Seminar in Art Historical Theory and Method,0,0,ART,0
ARTH,ARTH089,Independent Study,0,0,,1
ARTH,ARTH090,Honors,0,0,,1
ARTH,ARTH091,Honors,0,0,,1
ARTH,ARTH092,Honors II,0,0,,0
ARAB,ARAB001.01,Intensive Beginning Arabic,0,1,,0
ARAB,ARAB001.20,Intensive Arabic,0,2,,0
ARAB,ARAB001,First-Year Courses in Arabic,11,30,,23
ARAB,ARAB002.01,Intensive Beginning Arabic,0,0,,0
ARAB,ARAB002,First-Year Courses in Arabic,34,20,,8
ARAB,ARAB003,First-Year Courses in Arabic,17,8,,5
ARAB,ARAB005.01,Introduction to Middle East Politics,0,4,"INT, SOC, NW",0
ARAB,ARAB005.02,Arab Political Thought,0,1,"INT, SOC, NW",-1
ARAB,ARAB005.03,Anthropology of Mid East,0,0,"SOC, NW",0
ARAB,ARAB005.04,Cultures of Media Mid East,0,0,"SOC, NW",0
ARAB,ARAB006.01,The Making of the Modern Middle East,0,1,"INT, SOC, NW",1
ARAB,ARAB006.02,Soundscapes of the Middle East,0,0,"INT, NW, ART",0
ARAB,ARAB010,Introduction to Arabic Culture,0,1,"LIT, CI",4
ARAB,ARAB011,Special Topics in Arabic Studies,0,0,"NW, LIT",1
ARAB,ARAB021,Intermediate Arabic,0,1,NW,2
ARAB,ARAB022,Intermediate Arabic,1,3,"NW, LIT",2
ARAB,ARAB023,Intermediate Arabic,0,1,NW,2
ARAB,ARAB024,Formal Spoken Arabic,0,0,,1
ARAB,ARAB025,Moroccan Arabic,0,0,,1
ARAB,ARAB031,Advanced Arabic,1,1,NW,2
ARAB,ARAB032,Advanced Arabic,0,1,NW,1
ARAB,ARAB033,Advanced Arabic,0,2,"NW, LIT",2
ARAB,ARAB034,Media Arabic,0,4,"NW, LIT",2
ARAB,ARAB041,Advanced Arabic,0,0,"NW, LIT",0
ARAB,ARAB042,Advanced Arabic,1,1,"NW, LIT",1
ARAB,ARAB043.01,AdvArab:ModShrtStory&Poetry;,0,0,"NW, LIT",0
ARAB,ARAB043,Advanced Arabic,0,0,"NW, LIT",2
ARAB,ARAB059,Independent Advanced Study in Arabic Language and Literature,0,0,"NW, LIT",1
ARAB,ARAB061.01,Modern Arabic Fiction,0,0,,0
ARAB,ARAB061.04,Palestinian Literature and Cinema,0,0,,0
ARAB,ARAB061.05,Race in Arab Women’s Literature,0,0,,0
ARAB,ARAB061.06,Invisible Societies in the Contemporary Arabic Novel,0,0,,0
ARAB,ARAB061.07,"Modern Arabic Literature in Translation: Narrating Tradition, Change and Identity",1,-2,"NW, LIT",-2
ARAB,ARAB061.08,Arab Feminisms,1,0,"INT, NW, LIT",0
ARAB,ARAB061.09,"Egyptian Culture, Society, and Politics",0,0,"SOC, NW",0
ARAB,ARAB061.10,Women and War in Modern Arabic Literature and Film,0,0,"NW, LIT",0
ARAB,ARAB061,Topics in Modern Arabic Literature and Culture. May be repeated for credit if topic varies.,0,0,,1
ARAB,ARAB062.01,Marvels and Wonder in Medieval Arabic Culture,0,0,,0
ARAB,ARAB062.02,The Arabian Nights East and West,0,2,"INT, NW, LIT",3
ARAB,ARAB063.03,Arab Cultures in the Americas,0,0,"INT, NW, LIT",0
ARAB,ARAB063,Themes in Arabic Literature and Culture,0,0,,1
ARAB,ARAB081.01,The New Arabic Novel,0,0,,0
ARAB,ARAB081.02,"The Arabic Novel: Narrating Tradition, Change, and Identity",0,0,,0
ARAB,ARAB081.03,Images of the West in the Arabic Novel,0,0,"INT, NW, LIT",0
ARAB,ARAB081.04,Arab Theatre,0,0,"NW, ART",0
ARAB,ARAB081,Topics in Arabic Literature and Culture,0,0,,1
ARAB,ARAB085,Senior Seminar,0,0,,0
ANTH,ANTH001,Introduction to Anthropology,111,27,"INT, SOC, CI",-11
ANTH,ANTH003,Introduction to Cultural Anthropology,105,54,"INT, SOC, NW",28
ANTH,ANTH004,Peoples and Cultures of Native North America,17,4,"SOC, NW",2
ANTH,ANTH005,Reconstructing the Past: Introduction to Archaeology,18,7,SOC,7
ANTH,ANTH006,Introduction to Biological Anthropology,144,95,SCI,42
ANTH,ANTH007.02,The Values of Medicine,4,5,"INT, SOC",3
ANTH,ANTH007.05,Animals and Humans,3,0,TMV,-4
ANTH,ANTH007.06,Haiti and Its Visitors,2,3,"INT, CI",2
ANTH,ANTH007,First-Year Seminars in Anthropology,19,2,,1
ANTH,ANTH008,The Rise and Fall of Prehistoric Civilizations,55,7,"INT, SOC, NW",3
ANTH,ANTH009,Language and Culture,21,25,SOC,16
ANTH,ANTH011,Ancient Native Americans,14,1,"SOC, NW",5
ANTH,ANTH012.01,Ethnographic Film,1,0,"INT, SOC, NW",0
ANTH,ANTH012.02,The Archaeology of the Ancient Near East,0,0,,0
ANTH,ANTH012.03,The Ethnography of Violence,0,1,,1
ANTH,ANTH012.04,Your Inner Chimpanzee,3,8,SCI,12
ANTH,ANTH012.05,Death and the Afterlife in the Ancient Near East and Egypt,0,0,,0
ANTH,ANTH012.08,"Mummies, Myth, and Magic: Eternal Life in Ancient Egypt",0,0,,0
ANTH,ANTH012.10,Jews and Arabs: Entangled Histories,0,0,"SOC, CI",0
ANTH,ANTH012.11,Arctic Crossroads,0,0,"INT, NW",0
ANTH,ANTH012.12,"Language, Landscape, and Identity in Native North America The voices of Time Immemorial",0,0,"TMV, CI",0
ANTH,ANTH012.13,Moving House in Prehistory,0,0,,0
ANTH,ANTH012.14,African Popular Culture,1,2,"SOC, NW",1
ANTH,ANTH012.15,Religion And Imperialism,0,1,CI,0
ANTH,ANTH012.16,Modern Islamic Politics: From the Muslim Brotherhood to the Islamic State,0,0,,0
ANTH,ANTH012.17,"Tombs, Pits, and Pyres: Archaeology of Death",0,0,"INT, SOC, CI",0
ANTH,ANTH012.18,Anthropology and the Forensic Sciences,0,5,SCI,0
ANTH,ANTH012.19,Crossing Over: Latino Roots and Transitions,0,2,"SOC, CI",1
ANTH,ANTH012.21,The Politics of Latin@ Ethnography,0,0,"SOC, CI",0
ANTH,ANTH012.22,"The Culture, Science, and Practice of Wellness",0,0,"SOC, W",0
ANTH,ANTH012.23,Introduction to African Studies,0,0,"SOC, NW",0
ANTH,ANTH012.24,Africa's Time? An Interdisciplinary Survey of Temporality and Power,0,1,"SOC, NW",0
ANTH,ANTH012.25,Anthropology of Mid East,0,0,"SOC, NW",0
ANTH,ANTH012.26,Environmental Justice,0,6,SOC,-2
ANTH,ANTH012,Anthro Gateway Courses,0,0,,0
ANTH,ANTH013,Who Owns the Past?,13,3,"SOC, CI",-1
ANTH,ANTH014,Death and Dying,13,10,"INT, SOC",4
ANTH,ANTH015,Political Anthropology,10,0,"INT, SOC, NW",2
ANTH,ANTH016,"Secrecy and Lying in Politics, Law and Society",6,1,,1
ANTH,ANTH017,The Anthropology of Health and Illness,33,13,"INT, SOC",9
ANTH,ANTH018,Research Methods in Cultural Anthropology,7,4,SOC,2
ANTH,ANTH019,Islam: Tradition and Transformation,5,1,,1
ANTH,ANTH020,Primate Evolution and Ecology,27,10,SCI,-5
ANTH,ANTH021,The Aztecs,22,6,"SOC, NW",0
ANTH,ANTH022,"Olmecs, Maya, and Toltecs: Ancient Civilizations of Mesoamerica",13,2,"INT, SOC, NW",1
ANTH,ANTH023,The Incas,3,1,,1
ANTH,ANTH024,Early Civilizations of the Andes,20,2,,1
ANTH,ANTH025.01,Primate Biomechanics,0,0,SCI,0
ANTH,ANTH025,Primate Biomechanics,5,3,"SOC, NW, SCI",2
ANTH,ANTH026,Gender and Global Health,4,1,,1
ANTH,ANTH027,Economic Anthropology in a Changing World,9,7,"INT, SOC, NW",0
ANTH,ANTH028,Ethnography of Violence,0,1,"INT, SOC, NW",0
ANTH,ANTH029,Landscape Archaeology,0,0,SOC,0
ANTH,ANTH030,Hunters and Gatherers,2,2,,4
ANTH,ANTH031,Gender in Cross-Cultural Perspective,7,9,"INT, SOC, CI",5
ANTH,ANTH032,Anthropology of Tibet and the Himalayas,6,-1,"SOC, NW",1
ANTH,ANTH033,The Global Caribbean,8,3,"SOC, NW",1
ANTH,ANTH034,Comparative Perspectives on the U.S.-Mexican Borderlands,5,0,"SOC, CI",1
ANTH,ANTH035,Maya Indians Under Mexican and Guatemalan Rule,6,2,,1
ANTH,ANTH036,"Contemporary Africa: Exploring Myths, Engaging Realities",17,9,"INT, SOC, CI",4
ANTH,ANTH037,Legacies of Conquest: Latin America,13,5,"SOC, CI",4
ANTH,ANTH038,Human Behavioral Ecology,32,3,,1
ANTH,ANTH039,Archaeology of the Middle East,3,6,"INT, SOC, NW",3
ANTH,ANTH040,Human Functional Anatomy,2,4,SLA,-1
ANTH,ANTH041,Human Evolution,10,23,SCI,16
ANTH,ANTH042,Medical Gross Anatomy: Scars of Human Evolution,7,3,SLA,1
ANTH,ANTH043,Human Osteology,15,5,SLA,2
ANTH,ANTH044,"Language, Gender & Sexuality",8,2,SOC,1
ANTH,ANTH045,Asian Medical Systems,1,1,"SOC, NW",0
ANTH,ANTH047,Alaska: American Dreams and Native Realities,0,0,"SOC, CI",0
ANTH,ANTH048,From the Sacred to Salvation: The Place of Religion in Human Societies,21,2,"INT, NW, TMV",0
ANTH,ANTH049,"Environment, Culture, and Sustainability",8,5,"INT, SOC, W",5
ANTH,ANTH050.02,"Religion, Reason and Reform in Morocco",0,0,,0
ANTH,ANTH050.03,Digital Archaeology,2,-3,TAS,-1
ANTH,ANTH050.04,Digital Heritage: Global Politics and Practices,0,0,"SOC, CI",0
ANTH,ANTH050.05,Environmental Archaeology,4,-3,"SCI, SLA",1
ANTH,ANTH050.06,HIV/AIDS Through a Biosocial Lens: 30 Years of a Modern Plague,0,0,,0
ANTH,ANTH050.08,Politics of Language in Modern Japan,0,0,,0
ANTH,ANTH050.09,Language and Power,0,1,"INT, SOC",0
ANTH,ANTH050.10,Anthropology of War and Peace,0,0,,0
ANTH,ANTH050.16,Anthropology of Science,0,0,,0
ANTH,ANTH050.17,Rites of Passage: The Biology and Culture of Life's Transitions,2,8,"SOC, CI",0
ANTH,ANTH050.18,Anthropocene Imaginaries,0,0,,0
ANTH,ANTH050.19,Circumpolar Archaeology and Environments,0,0,"SOC, NW",0
ANTH,ANTH050.20,The Poetics and Politics of Sounds and Words,0,0,"INT, SOC",0
ANTH,ANTH050.21,Filmmaking and Visual Culture,0,4,"SOC, NW",1
ANTH,ANTH050.22,"Sovereignty, Race, and Rights",0,0,"INT, SOC, NW",0
ANTH,ANTH050.23,"DNA, Identity, and Power",2,1,SOC,1
ANTH,ANTH050.24,Cultures of Media Mid East,0,0,"SOC, NW",0
ANTH,ANTH050.25,"Law, Power & Society",0,0,SOC,0
ANTH,ANTH050.26,"Art and Activism in the Americas: Performance, Protest, and the Social Imagination",0,0,SOC,0
ANTH,ANTH050.27,Killing Time: Immortality and the Arts of Tomorrow,1,1,,1
ANTH,ANTH050.28,Racial Geographies: Race and the Politics of Place,0,1,"SOC, CI",0
ANTH,ANTH050.29,"Paleogenomics-Ancient Human Health, Migration, and Diversity",0,0,SCI,0
ANTH,ANTH050.30,Human and Comparative Gross Anatomy,0,1,SLA,0
ANTH,ANTH050.31,"Humanistic Medicine: Cultivating Compassion in Healers, Patients, and Cultures of Care",0,4,,0
ANTH,ANTH050.32,IndigenousReligionsAmericas,0,0,"TMV, CI",0
ANTH,ANTH050.33,Cartographic Encounters: Mapping Across Cultures,0,0,"INT, NW, TMV",0
ANTH,ANTH050.34,Peoples of Oceania,6,23,"INT, SOC, NW",22
ANTH,ANTH050.35,The World Turned Upside Down: An Indigenous History of the Andes after the Spanish Invasion,0,0,,0
ANTH,ANTH050.36,"Anthropology and Narrative: Life History, Oral History, and the Ethnographer’s Story",0,0,"SOC, CI",0
ANTH,ANTH050.37,Archaeologies of Religion,2,2,"INT, SOC, NW",0
ANTH,ANTH050.38,Social Lives of Energy: Energy Systems and their Social Contexts,1,1,SOC,1
ANTH,ANTH050.39,Alcohol in the Ancient World,0,0,SOC,0
ANTH,ANTH050.40,Anthropology of Disaster,0,0,"INT, SOC",0
ANTH,ANTH050.41,Homelands & Diasporas,0,0,"INT, SOC, CI",0
